"Date","RZMRE","RZYE","RQMCL","RQYL","RQYE","RZRQYE"
"2018-04-19","20,147,830,706","392,008,545,233","17,034,988","91,419,190","1,283,091,443","393,291,636,676"
"2018-04-20","17,958,210,474","389,492,059,494","19,416,514","92,246,615","1,228,310,959","390,720,370,453"
"2018-04-23","17,213,246,700","390,252,410,146","19,085,849","94,552,671","1,281,398,847","391,533,808,993"
"2018-04-24","18,546,634,969","389,219,416,799","19,561,825","96,419,977","1,336,551,997","390,555,968,796"
"2018-04-25","17,136,959,702","389,933,145,256","13,640,864","93,850,160","1,291,381,386","391,224,526,642"
"2018-04-26","18,055,906,148","389,906,036,059","14,443,622","91,668,488","1,239,974,605","391,146,010,664"
"2018-04-27","15,349,036,830","386,035,295,367","16,789,942","89,793,660","1,167,658,088","387,202,953,455"
"2018-05-02","13,847,984,607","385,250,440,211","14,920,930","91,615,143","1,199,726,552","386,450,166,763"
"2018-05-03","16,304,809,005","385,055,727,310","20,583,117","94,821,630","1,286,781,547","386,342,508,857"
"2018-05-04","14,075,797,080","384,316,734,743","12,601,209","90,970,169","1,246,281,877","385,563,016,620"
"2018-05-07","17,882,799,351","385,392,076,671","17,317,641","94,433,017","1,335,525,575","386,727,602,246"
"2018-05-08","18,092,853,083","385,800,108,159","14,574,544","94,706,764","1,317,492,554","387,117,600,713"
"2018-05-09","15,016,962,871","387,096,943,269","12,569,768","94,005,862","1,297,451,948","388,394,395,217"
"2018-05-10","16,672,006,396","388,151,723,147","14,456,273","97,503,219","1,358,879,110","389,510,602,257"
"2018-05-11","16,118,147,970","386,592,687,615","14,070,930","96,896,382","1,308,039,508","387,900,727,123"
"2018-05-14","16,636,593,923","387,180,570,209","14,025,981","96,886,334","1,340,113,559","388,520,683,768"
"2018-05-15","14,979,008,593","387,664,773,420","17,728,094","100,705,019","1,367,593,472","389,032,366,892"
"2018-05-16","15,634,829,845","387,251,087,952","11,301,606","96,094,863","1,309,504,837","388,560,592,789"
"2018-05-17","14,199,712,307","388,510,524,113","10,618,934","95,380,730","1,266,046,084","389,776,570,197"
"2018-05-18","13,973,078,985","387,573,181,030","11,988,484","92,352,294","1,249,197,221","388,822,378,251"
"2018-05-21","19,295,470,015","389,124,461,810","13,965,843","92,652,631","1,270,564,148","390,395,025,958"
"2018-05-22","16,922,978,861","390,996,669,756","12,521,306","89,771,802","1,242,807,793","392,239,477,549"
"2018-05-23","16,362,805,004","391,200,049,182","12,165,722","90,231,265","1,246,538,371","392,446,587,553"
"2018-05-24","14,889,777,407","392,166,449,777","10,521,406","89,861,882","1,245,889,714","393,412,339,491"
"2018-05-25","14,263,429,946","390,793,511,781","10,508,293","88,617,453","1,202,533,516","391,996,045,297"
"2018-05-29","14,830,603,987","390,483,320,293","12,949,234","85,943,801","1,219,627,341","391,702,947,634"
"2018-05-30","14,914,043,727","388,326,799,695","17,988,688","88,424,373","1,207,593,627","389,534,393,322"
"2018-05-31","14,253,133,741","387,672,533,422","17,540,068","90,395,225","1,284,571,589","388,957,105,011"
"2018-06-01","12,783,577,832","386,141,276,730","17,294,718","90,370,275","1,228,103,595","387,369,380,325"
"2018-06-04","11,665,856,804","385,191,691,580","14,526,719","89,433,282","1,268,759,025","386,460,450,605"
"2018-06-05","13,408,741,536","385,047,163,116","13,385,926","88,298,918","1,266,763,813","386,313,926,929"
"2018-06-06","11,910,985,043","384,782,555,889","15,998,028","92,812,258","1,278,606,460","386,061,162,349"
"2018-06-07","11,613,758,427","384,521,563,441","11,468,382","91,087,663","1,261,279,185","385,782,842,626"
"2018-06-08","11,235,387,007","383,154,196,980","12,080,991","87,972,699","1,202,568,187","384,356,765,167"
"2018-06-11","9,758,987,069","382,134,507,238","13,698,980","90,035,074","1,223,094,840","383,357,602,078"
"2018-06-12","11,940,142,586","381,786,621,694","18,487,645","95,005,636","1,255,626,479","383,042,248,173"
"2018-06-13","11,131,065,264","380,599,293,886","14,764,281","93,720,559","1,232,109,397","381,831,403,283"
"2018-06-14","11,338,488,858","380,723,914,117","15,523,268","93,789,407","1,236,581,709","381,960,495,826"
"2018-06-15","11,382,323,364","377,473,144,163","15,821,553","88,781,149","1,109,066,675","378,582,210,838"
"2018-06-19","15,307,047,532","369,683,911,401","26,573,595","94,731,420","1,106,465,216","370,790,376,617"
"2018-06-20","11,126,155,552","367,132,546,902","18,331,645","90,145,894","1,070,420,664","368,202,967,566"
"2018-06-21","11,626,798,317","363,463,652,347","21,265,875","95,796,238","1,103,941,557","364,567,593,904"
"2018-06-22","9,457,312,884","361,269,016,745","14,139,113","88,995,722","1,029,378,055","362,298,394,800"
"2018-06-25","9,904,257,554","360,499,681,722","13,055,678","88,261,645","1,042,262,868","361,541,944,590"
"2018-06-26","11,478,718,367","361,242,930,948","17,295,990","90,453,918","1,049,513,333","362,292,444,281"
"2018-06-27","10,405,687,260","360,545,668,731","14,747,846","89,954,271","1,022,224,264","361,567,892,995"
"2018-06-28","9,348,232,974","359,374,305,766","13,945,360","90,241,718","1,010,565,900","360,384,871,666"
